"Name","Location","Code Unit"
"Coolant_Temp_Sensor_Scaling","000e2970","2dtable "
"Intake_Temp_Sensor_Scaling","000e297c","2dtable "
"MAF_Sensor_Scaling","000e2a0c","2dtable "
"Front_Oxygen_Sensor_Scaling_A_table","000e2a18","2dtable "
"Front_Oxygen_Sensor_Scaling_B_table","000e2a24","2dtable "
"Ignition_Dwell","000e2a30","3dtable "
"P1109_IAT_2dmtable_000e2cf8","000e2cf8","2dmtable "
"AVCS_Unknown_ECT_B","000e2dc4","2dmtable "
"Intake_AVCS_Unknown_ECT_E","000e2dd8","2dmtable "
"Intake_AVCS_Unknown_ECT_E","000e2dec","2dmtable "
"Intake_Duty_Correction_AC_Adjust_B","000e2e28","2dmtable "
"Intake_Duty_Correction_AC_Adjust_A","000e2e3c","2dmtable "
"Intake_Duty_Correction_BD_Adjust_B","000e2e50","2dmtable "
"Intake_Duty_Correction_BD_Adjust_A","000e2e64","2dmtable "
"Intake_Duty_Correction_EF_Adjust","000e2e78","2dmtable "
"Intake_Duty_Correction_E_Adjust","000e2e8c","2dmtable "
"Intake_Duty_Correction_F_Adjust","000e2ea0","2dmtable "
"Exhaust_Duty_Correction_AC_Adjust_B","000e2eb4","2dmtable "
"Exhaust_Duty_Correction_AC_Adjust_A","000e2ec8","2dmtable "
"Exhaust_Duty_Correction_BD_Adjust_B","000e2edc","2dmtable "
"Exhaust_Duty_Correction_BD_Adjust_A","000e2ef0","2dmtable "
"Exhaust_Duty_Correction_EF_Adjust","000e2f04","2dmtable "
"Exhaust_Duty_Correction_E_Adjust","000e2f18","2dmtable "
"Exhaust_Duty_Correction_F_Adjust","000e2f2c","2dmtable "
"Intake_Duty_7_2","000e2fb8","2dmtable "
"Intake_Duty_6_2","000e2fcc","2dmtable "
"Intake_Duty_67_1","000e2fe0","2dmtable "
"AVCS_Duty_89_2","000e2ff4","2dmtable "
"Intake_Duty_89_3","000e3008","2dmtable "
"Intake_Duty_89_4","000e301c","2dmtable "
"Exhaust_Duty_89_3","000e3030","2dmtable "
"Exhaust_Duty_89_4","000e3044","2dmtable "
"Exhaust_Duty_6_2","000e3080","2dmtable "
"Exhaust_Duty_7_2","000e3094","2dmtable "
"Exhaust_Duty_67_1","000e30a8","2dmtable "
"AVCS_Unknown_ECT_A2","000e30bc","2dtable "
"Intake_Duty_89_1","000e30c8","2dtable "
"Intake_Duty_1_1","000e30d4","2dtable "
"Intake_Duty_67_2_Adjust","000e30e0","2dtable "
"Intake_Duty_67_1_Adjust_A","000e30ec","2dtable "
"Intake_Duty_67_1_Adjust_B","000e30f8","2dtable "
"Intake_Duty_67_3","000e3104","2dtable "
"Exhaust_Duty_89_1","000e3110","2dtable "
"Exhaust_Duty_1_1","000e311c","2dtable "
"Exhaust_Duty_67_2_Adjust","000e3128","2dtable "
"Exhaust_Duty_67_1_Adjust_A","000e3134","2dtable "
"Exhaust_Duty_67_1_Adjust_B","000e3140","2dtable "
"Exhaust_Duty_67_3","000e314c","2dtable "
"Exhaust_Cam_Retard_Angle_Base_AVCS","000e3158","3dmtable "
"Intake_Cam_Advance_Angle_Safe_AVCS","000e31ac","3dmtable "
"Intake_Cam_Advance_Angle_Normal_AVCS","000e31c8","3dmtable "
"Intake_Cam_Advance_Angle_Base_AVCS","000e31e4","3dmtable "
"3dmtable_000e3200","000e3200","3dmtable "
"3dmtable_000e321c","000e321c","3dmtable "
"Intake_Duty_Cycle_1","000e3238","3dmtable "
"Exhaust_Duty_Cycle_1","000e3254","3dmtable "
"Exhaust_Cam_Retard_Angle_Safe_AVCS","000e328c","3dmtable "
"Exhaust_Cam_Retard_Angle_Normal_AVCS","000e32a8","3dmtable "
